default,wiek,pensja,plec,stan_cywilny,wielkosc_miejscowosci,wyksztalcenie,czy_splacony
FALSE,42,3325.48,K,singiel,do_500tys,srednie,wcale
FALSE,40,2424.99,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,2879.56,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,36,2605.1,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,42,2415.71,K,singiel,do_200tys,podstawowe,czesciowo
FALSE,36,2578.16,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,32,3750.13,M,wdowiec,do_1mln,podstawowe,czesciowo
FALSE,38,3297.98,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,35,2230.71,M,singiel,do_100tys,srednie,czesciowo
FALSE,38,2463.04,K,singiel,do_50tys,srednie,czesciowo
FALSE,38,2510.93,K,po_slubie,do_500tys,wyzsze,czesciowo
TRUE,41,5887.16,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,35,3539.63,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,34,4661.38,M,po_slubie,do_1mln,srednie,czesciowo
TRUE,43,2629.06,M,singiel,do_50tys,podstawowe,czesciowo
FALSE,37,4257.14,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,32,2687.57,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,34,2793.95,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,2998.01,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,32,3384.29,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,27,2540.83,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,40,2318.4,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,27,3080.68,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,39,6915.5,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,26,2383.36,K,singiel,do_50tys,srednie,wcale
FALSE,25,2690.68,K,singiel,do_1mln,srednie,czesciowo
TRUE,30,3952.74,M,singiel,do_200tys,srednie,czesciowo
FALSE,37,2823.6,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,41,3919.84,M,po_slubie,do_1mln,wyzsze,czesciowo
TRUE,40,3456.46,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,27,4548.42,M,singiel,do_200tys,wyzsze,czesciowo
FALSE,38,2743.82,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,35,2742.85,M,po_slubie,do_1mln,srednie,wcale
TRUE,36,7250.28,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,29,3049.9,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,29,3733.28,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,42,2379.28,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,4162.29,K,po_slubie,do_500tys,srednie,wcale
FALSE,39,2286.32,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,35,3583.19,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,34,2522.6,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,23,2820.98,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,41,2214.28,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,45,3575.86,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,43,2288.72,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,37,3223.94,K,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,43,3446.88,K,po_slubie,do_50tys,srednie,wcale
FALSE,40,2339.7,M,singiel,do_1mln,srednie,wcale
FALSE,37,2445.36,M,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,40,2378.15,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,35,2680.48,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,25,3176.3,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,40,2557.01,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,40,2903,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,40,2461.85,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,27,3323.94,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,31,2291.04,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,34,3651.93,K,singiel,do_1mln,srednie,czesciowo
FALSE,44,2725.81,M,wdowiec,do_500tys,wyzsze,czesciowo
FALSE,32,3360.23,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,31,4044.92,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,47,3252.92,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,35,3682.58,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,35,3139.24,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,7693.27,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,40,2200.55,K,wdowiec,do_50tys,podstawowe,czesciowo
FALSE,42,3125.78,M,singiel,do_500tys,srednie,czesciowo
FALSE,29,4466.38,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,7309.08,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,39,2724.34,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,41,2495.22,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,32,2626.82,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,22,3009.22,K,singiel,do_500tys,srednie,wcale
FALSE,34,2474.77,M,singiel,do_50tys,srednie,czesciowo
FALSE,37,2628.24,M,singiel,do_200tys,srednie,czesciowo
FALSE,39,5289.38,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,28,4598.87,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,2943.94,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,3695.94,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,32,3150.92,M,singiel,do_1mln,srednie,wcale
FALSE,40,2704.64,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,28,2741.37,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,4035.07,M,singiel,do_200tys,podstawowe,czesciowo
FALSE,29,3568.84,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,28,2558.43,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,40,2737.04,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,32,5816.37,K,po_slubie,do_500tys,wyzsze,czesciowo
TRUE,37,2274.81,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,30,2823.84,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,41,3918.21,K,singiel,do_50tys,srednie,czesciowo
FALSE,25,2454.78,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,36,2742.19,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,32,2941.36,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,38,2237.87,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,30,2933.7,M,po_slubie,do_1mln,srednie,wcale
TRUE,41,2443.17,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,31,2560.41,M,wdowiec,do_200tys,podstawowe,czesciowo
FALSE,29,2485.39,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,2955.61,M,singiel,do_1mln,srednie,czesciowo
FALSE,40,3839.1,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,2717.13,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,33,2796.8,M,po_slubie,do_100tys,srednie,wcale
FALSE,34,2588.01,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,34,3390.86,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,28,2520.57,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,36,2545.13,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,36,2951.88,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,32,4880.53,M,po_slubie,do_50tys,wyzsze,czesciowo
TRUE,29,4339.35,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,41,2810.15,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,33,4557.19,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,43,2577.6,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,33,3860.76,K,singiel,do_1mln,srednie,czesciowo
FALSE,36,4161.42,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,39,3446.96,M,singiel,do_1mln,srednie,czesciowo
FALSE,40,3001.58,K,po_slubie,do_1mln,wyzsze,czesciowo
TRUE,41,2508.01,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,36,4109.85,M,singiel,do_50tys,srednie,wcale
FALSE,38,2366.19,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,42,2330.12,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,37,2427.58,M,singiel,do_1mln,podstawowe,czesciowo
TRUE,43,4378.85,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,37,2636.85,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,30,3228.96,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,38,3040.13,M,po_slubie,do_1mln,srednie,wcale
FALSE,28,3836.36,M,singiel,do_100tys,srednie,czesciowo
FALSE,38,5877.22,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,29,2857.97,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,5224.94,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,38,2202.7,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,2409.04,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,28,2507.37,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,34,3885.88,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,32,2580.87,M,singiel,do_200tys,srednie,czesciowo
FALSE,41,4083.63,K,singiel,do_200tys,srednie,wcale
FALSE,30,3531,K,singiel,do_50tys,podstawowe,czesciowo
FALSE,28,3484.55,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,31,3064.21,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,42,2675.57,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,39,6068.5,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,31,4103.88,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,27,3142.71,M,po_slubie,do_50tys,srednie,czesciowo
TRUE,37,3495.24,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,28,2253.47,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,34,2920.17,K,singiel,do_500tys,podstawowe,czesciowo
FALSE,32,3461.07,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,33,4308.35,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,37,2572.55,K,po_slubie,do_1mln,podstawowe,czesciowo
TRUE,38,4425.45,K,po_slubie,do_100tys,wyzsze,wcale
FALSE,36,4741.62,M,singiel,do_500tys,srednie,czesciowo
FALSE,27,2920.63,K,singiel,do_1mln,srednie,czesciowo
FALSE,38,2694.33,M,singiel,do_500tys,wyzsze,czesciowo
TRUE,33,3297.49,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,41,2293.55,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,37,3065.33,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,2734.37,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,45,2407.2,M,po_slubie,do_500tys,wyzsze,wcale
FALSE,37,7148.59,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,30,5835.35,M,po_slubie,do_1mln,srednie,wcale
FALSE,35,2287.65,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,30,6386.1,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,28,3143.35,M,singiel,do_1mln,wyzsze,wcale
FALSE,36,2769.6,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,36,4072.44,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,3678.59,K,singiel,do_1mln,srednie,czesciowo
FALSE,43,2461.79,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,37,2251.44,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,35,3070.37,K,singiel,do_500tys,wyzsze,wcale
FALSE,35,2326.8,M,singiel,do_1mln,srednie,czesciowo
FALSE,39,2717.87,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,30,2765.85,K,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,31,2280.64,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,30,2906.32,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,40,2315.24,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,38,3113.82,M,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,27,2267.23,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,39,4240.36,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,2284.41,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2915.93,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,40,2532.46,K,po_slubie,do_200tys,srednie,czesciowo
TRUE,31,3463.79,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,38,2506.35,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,2577.04,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,41,5130.8,K,po_slubie,do_200tys,srednie,czesciowo
TRUE,38,3209.39,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,38,2451.9,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,26,3876.38,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,33,2428.52,M,po_slubie,do_1mln,srednie,czesciowo
TRUE,26,5673.77,M,singiel,do_100tys,srednie,czesciowo
FALSE,34,2299.55,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,34,2863.07,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,33,2809.12,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,33,3001.47,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,33,3134.28,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,29,2868.65,M,singiel,do_100tys,wyzsze,wcale
FALSE,31,2931.31,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,2416.9,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,37,2329.81,K,po_slubie,do_200tys,podstawowe,wcale
FALSE,42,2940.41,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,32,3895.3,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,25,2759.23,M,po_slubie,do_50tys,wyzsze,wcale
FALSE,33,3575.77,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,30,3909.03,K,po_slubie,do_50tys,wyzsze,czesciowo
TRUE,38,3423.25,K,singiel,do_200tys,srednie,czesciowo
FALSE,35,3886.26,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,2468.47,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,42,5754.7,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,34,4832.4,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,24,2237.14,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,32,2583.4,K,singiel,do_500tys,podstawowe,czesciowo
FALSE,37,3201.87,M,singiel,do_1mln,srednie,czesciowo
FALSE,35,2852.16,M,singiel,do_500tys,srednie,wcale
FALSE,35,3399.45,M,po_slubie,do_500tys,srednie,wcale
FALSE,30,5265.05,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,32,3147.16,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,2536.2,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,47,2374.58,M,singiel,do_200tys,srednie,czesciowo
FALSE,40,2315.55,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,46,2256.77,M,po_slubie,do_200tys,srednie,wcale
FALSE,32,2844.03,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,30,2310.62,K,singiel,do_500tys,srednie,czesciowo
FALSE,34,3160.37,K,wdowiec,do_1mln,podstawowe,czesciowo
FALSE,40,2351.56,K,singiel,do_1mln,srednie,czesciowo
FALSE,41,3503.49,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,25,2369.53,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,32,3716.36,K,po_slubie,do_200tys,srednie,wcale
FALSE,27,2866.76,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,41,2257.96,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,44,5569.72,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,41,3708.98,M,singiel,do_100tys,srednie,czesciowo
FALSE,35,8311.18,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,27,2309.48,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,3870.81,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,28,2217.41,M,singiel,do_1mln,srednie,czesciowo
FALSE,42,2402.26,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,2746.44,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,38,2319.87,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,33,2205.66,M,singiel,do_500tys,srednie,wcale
FALSE,28,3886.34,K,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,34,3653.37,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,45,5388.02,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,44,2345.14,K,singiel,do_50tys,srednie,czesciowo
FALSE,26,3092.91,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,3298.02,K,singiel,do_50tys,wyzsze,wcale
FALSE,30,2348.22,M,singiel,do_500tys,podstawowe,czesciowo
FALSE,40,2329.51,M,singiel,do_500tys,srednie,czesciowo
FALSE,33,2914.24,K,singiel,do_1mln,srednie,czesciowo
FALSE,34,6032.19,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,2757.37,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,31,2781.79,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,37,2525.85,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,37,3772.16,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,34,2324.49,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,42,3226.86,K,singiel,do_1mln,srednie,czesciowo
FALSE,32,7156.62,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,35,2397.71,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,30,3319.33,M,singiel,do_500tys,srednie,czesciowo
FALSE,33,4639.77,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,27,2827.56,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,36,3031.65,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,43,2771.54,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,28,3747.12,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,30,2367.31,M,wdowiec,do_1mln,srednie,czesciowo
FALSE,35,3602.2,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,26,6375.86,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,32,4355.87,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,33,2398.67,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,29,3711.42,M,singiel,do_100tys,srednie,czesciowo
FALSE,34,2668.24,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,39,2481.74,K,singiel,do_50tys,wyzsze,czesciowo
TRUE,36,3318.61,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,34,2365.98,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,33,2322.04,M,singiel,do_500tys,srednie,czesciowo
FALSE,26,2628.47,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,32,3616.62,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,36,2616.46,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,37,4080.87,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,2517.55,K,po_slubie,do_500tys,srednie,czesciowo
TRUE,40,4602.98,K,po_slubie,do_200tys,srednie,wcale
FALSE,41,3256.06,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,35,3497.59,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,29,2783.03,M,po_slubie,do_1mln,srednie,wcale
FALSE,30,2404.04,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,37,2550.92,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,37,3827.74,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,37,3649.01,M,po_slubie,do_1mln,wyzsze,wcale
FALSE,41,3267.45,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,3343.17,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,30,4193.79,K,singiel,do_500tys,wyzsze,czesciowo
TRUE,41,7190.69,M,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,31,2382.05,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,36,3614.73,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,38,2762.22,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,2921.46,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,37,2626.37,M,singiel,do_1mln,srednie,czesciowo
FALSE,35,2912.29,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,29,2823.75,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,32,2730.4,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,2964.72,K,po_slubie,do_1mln,wyzsze,wcale
FALSE,39,3200.14,K,po_slubie,do_500tys,wyzsze,wcale
FALSE,41,3703.92,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,26,2789.15,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,28,2250.49,M,wdowiec,do_500tys,wyzsze,wcale
FALSE,36,2432.53,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,40,5414.86,M,singiel,do_50tys,srednie,czesciowo
FALSE,32,2586.17,K,po_slubie,do_1mln,srednie,wcale
FALSE,35,2523.29,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,36,2996.37,M,singiel,do_200tys,podstawowe,czesciowo
FALSE,27,2345.88,K,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,38,2946.82,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,27,2557.85,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,41,4292.12,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,41,2661.67,M,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,29,2435.89,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,29,2371.74,K,po_slubie,do_1mln,podstawowe,wcale
FALSE,38,2909.3,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,36,2955.99,M,singiel,do_500tys,srednie,czesciowo
FALSE,34,2580.73,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,31,3149.03,M,po_slubie,do_200tys,wyzsze,wcale
FALSE,36,3066.49,M,singiel,do_500tys,srednie,czesciowo
FALSE,34,4057.86,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,2593.5,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,41,3425.63,K,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,33,3342.09,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,31,3182.57,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,32,2268.29,K,po_slubie,do_100tys,srednie,wcale
FALSE,34,2234.08,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,32,5400.71,K,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,37,2597.93,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,42,2393.06,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,42,2457.49,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,37,3667.27,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,34,5772.34,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,28,2554.57,K,singiel,do_500tys,srednie,czesciowo
FALSE,30,3358.95,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,29,3224.66,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,3033.59,M,po_slubie,do_50tys,srednie,czesciowo
TRUE,45,5795.85,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,28,2395.91,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,2319.34,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,34,2737.15,M,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,33,3462.85,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,2453.12,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,30,2726.47,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,39,3456.02,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,36,2549.72,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,27,3140.55,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,34,2255.28,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,36,3225.47,K,po_slubie,do_500tys,wyzsze,czesciowo
TRUE,39,3342.67,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,28,3656.61,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,44,2777.89,K,singiel,do_1mln,srednie,czesciowo
FALSE,27,2489.45,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,35,5334.81,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,31,2947.66,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,31,3015.31,M,singiel,do_200tys,srednie,czesciowo
FALSE,31,4497.47,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,3110.55,M,po_slubie,do_1mln,srednie,wcale
FALSE,32,3613.12,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,2699.85,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,29,2234.13,M,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,34,2467.85,M,po_slubie,do_50tys,srednie,czesciowo
TRUE,25,6933.95,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,39,2837.04,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,33,2395.14,K,singiel,do_1mln,srednie,czesciowo
FALSE,30,2960.78,M,singiel,do_1mln,srednie,czesciowo
FALSE,31,2600.21,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,27,2580.45,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,26,2206.22,M,singiel,do_200tys,wyzsze,wcale
FALSE,38,2634.41,K,po_slubie,do_500tys,srednie,wcale
FALSE,34,2232.45,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,2794.65,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,45,2653.74,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,37,3613.24,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,40,2342.06,M,singiel,do_50tys,srednie,czesciowo
FALSE,41,2313.43,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,34,2418.92,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,33,2306.79,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,38,3274.6,K,po_slubie,do_500tys,srednie,czesciowo
TRUE,45,2258.73,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,40,2385.85,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,42,2499.91,M,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,36,2572.01,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,45,2799.95,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,28,3435.32,M,po_slubie,do_1mln,wyzsze,wcale
